F,d,alpha,F_sae,l0_coeff,seed,EV,MMCS,weighted_MMCS,dead_frac,feature_recovery,l0,tm_final_loss,sae_final_loss,param_name,param_value
50,10,1.0,100,0.3,42,0.9430248141288757,0.8083817958831787,0.8087494373321533,0.050000011920928955,0.20000000298023224,13.05620002746582,0.0007656194502487779,0.0023162695579230785,l0_coeff,0.3
50,10,1.0,100,0.3,43,0.939616858959198,0.8182777166366577,0.8204031586647034,0.050000011920928955,0.2800000011920929,13.26830005645752,0.0007692827493883669,0.0022396184504032135,l0_coeff,0.3
50,10,1.0,100,0.3,44,0.9418495893478394,0.8218226432800293,0.821849524974823,0.050000011920928955,0.2800000011920929,13.874699592590332,0.0008406400447711349,0.002317656297236681,l0_coeff,0.3
50,10,1.0,100,0.5,42,0.9106874465942383,0.8323866128921509,0.8343315124511719,0.050000011920928955,0.3400000035762787,11.291000366210938,0.0007656194502487779,0.0037349907215684652,l0_coeff,0.5
50,10,1.0,100,0.5,43,0.9052325487136841,0.8272696137428284,0.8287091255187988,0.06000000238418579,0.3400000035762787,11.25,0.0007692827493883669,0.0036012819036841393,l0_coeff,0.5
50,10,1.0,100,0.5,44,0.909023642539978,0.8262889981269836,0.8266294598579407,0.050000011920928955,0.3199999928474426,11.86709976196289,0.0008406400447711349,0.003723193658515811,l0_coeff,0.5
50,10,1.0,100,1.0,42,0.8365141749382019,0.8648483157157898,0.8689066767692566,0.06999999284744263,0.5400000214576721,7.984799861907959,0.0007656194502487779,0.006929372437298298,l0_coeff,1.0
50,10,1.0,100,1.0,43,0.826956033706665,0.9028985500335693,0.9092682600021362,0.050000011920928955,0.6000000238418579,8.080599784851074,0.0007692827493883669,0.006582481786608696,l0_coeff,1.0
50,10,1.0,100,1.0,44,0.8335011005401611,0.8642019033432007,0.8650363683700562,0.07999998331069946,0.4399999976158142,8.50409984588623,0.0008406400447711349,0.006880953907966614,l0_coeff,1.0
